id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I017	17	dialog_turn	17	志明		咁我應該點做好？	/gam2 ngo5 jing1 goi1 dim2 zou6 hou2?/		sha256:4b2d21db580b99ecd3f7afeaabad4c5808cb3442ba885387d27bc4ba78a962c3		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I016	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I018	18	dialog_turn	18	美玲		你有冇上網搵過呢間公司嘅資料？	/nei5 jau5 mou5 soeng5 mong5 wan2 gwo3 ni1 gaan1 gung1 si1 ge3 zi1 liu2?/		sha256:bd03d1fb9b67826a41ff558c4d11c96763fed06ee29bc11114ba9f3c2bfd5baa		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I017	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I019	19	dialog_turn	19	志明		未呀，我而家即刻搵吓先。	/mei6 aa3, ngo5 ji4 gaa1 zik1 hak1 wan2 haa5 sin1./		sha256:7bedec7d40c1546c7690df154d3bfc262c0d4ad77b753803841776a8a801fade		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I018	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I020	20	dialog_turn	20	美玲		你睇吓有冇人投訴過佢哋。	/nei5 tai2 haa5 jau5 mou5 jan4 tau4 sou3 gwo3 keoi5 dei6./		sha256:bc2bf3e5e08d4ef0d626115c6f1f713a4a37bfd0dd47ab3ea2123e06fa8d4205		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I019	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I021	21	dialog_turn	21	志明		嘩！網上好多人話畀咗錢之後就搵唔返佢哋。	/waa3! mong5 soeng6 hou2 do1 jan4 waa6 bei2 zo2 cin2 zi1 hau6 zau6 wan2 m4 faan1 keoi5 dei6./		sha256:c8754fa278bdb074fe94c48b3189f848f42f6fb2e42cc9b0066f1d8fe055dc82		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I020	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I022	22	dialog_turn	22	美玲		你睇！我就話係呃人嘅啦！	/nei5 tai2! ngo5 zau6 waa6 hai6 aak1 jan4 ge3 laa1!/		sha256:8979a08d3e703a5ff115bd25868a3819e9529fa9fc74daae3529e94be2ce5533		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I021	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I023	23	dialog_turn	23	志明		好彩我問咗你先。	/hou2 coi2 ngo5 man6 zo2 nei5 sin1./		sha256:7c77a7ebabdec726f7a72b9c20509e6c53f6308aafdf6066e0990e6ad3ccd8b6		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I022	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I024	24	dialog_turn	24	美玲		係呀，你信唔信得過我呢個朋友先？	/hai6 aa3, nei5 seon3 m4 seon3 dak1 gwo3 ngo5 ni1 go3 pang4 jau5 sin1?/		sha256:f7d354e468255d1bbf3be8c8d4af331a9bbcece547c3ce5122fcf36a5f175905		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I023	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I025	25	dialog_turn	25	志明		當然信你啦！多謝你提醒我。	/dong1 jin4 seon3 nei5 laa1! do1 ze6 nei5 tai4 sing2 ngo5./		sha256:321fec5058d4cba83784ad351cd168497a1491f4f6cf366ee617888c2a06e8cf		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I024	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I026	26	dialog_turn	26	美玲		唔使客氣。你而家唔會去啦掛？	/m4 sai2 haak3 hei3. nei5 ji4 gaa1 m4 wui5 heoi3 laa1 gwaa3?/		sha256:c9ba14f5e67ba77bd61a8334889a1cac9f3d1d3b77dc6d47321cc53d412987c5		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I025	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I027	27	dialog_turn	27	志明		梗係唔去啦！我會封鎖佢哋嘅電話。	/gang2 hai6 m4 heoi3 laa1! ngo5 wui5 fung1 so2 keoi5 dei6 ge3 din6 waa2./		sha256:d8c44aa24a477e2281abba22954345cb6e27ab7cc8c4491ac55a66ecb45d1802		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I026	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I028	28	dialog_turn	28	美玲		好呀，最緊要小心啲。	/hou2 aa3, zeoi3 gan2 jiu3 siu2 sam1 di1./		sha256:60b78faa7ced216f87b8d3003ad7d9e1c9a4dad8a222c8c6ff250befe41338fd		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I027	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I029	29	dialog_turn	29	志明		我以後搵工一定會問清楚晒。	/ngo5 ji5 hau6 wan2 gung1 jat1 ding6 wui5 man6 cing1 co2 saai3./		sha256:4a79374ac034780b046b7490f1dce00b4f0c51d9b3d55503702cc9768836bcb2		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I028	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I030	30	dialog_turn	30	美玲		啱呀！有懷疑就唔好信。	/ngaam1 aa3! jau5 waai4 ji4 zau6 m4 hou2 seon3./		sha256:fa5321e9b6549f8d01d53a6e5762a505fdcacdd58ceeaa6d6ad4c9225fea8b65		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I029	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I031	31	dialog_turn	31	志明		你有冇遇過類似嘅呃人公司？	/nei5 jau5 mou5 jyu6 gwo3 leoi6 ci5 ge3 aak1 jan4 gung1 si1?/		sha256:168fe987172b5a939ee04732cec8900be02d3121bef6732653ce330394b16c4d		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I030	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I032	32	dialog_turn	32	美玲		有呀！我上個月都收到。	/jau5 aa3! ngo5 soeng6 go3 jyut6 dou1 sau1 dou2./		sha256:04d63d399ad90579d897257122e4805222807b53228d9c6b8a188237f03922bd		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I031	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I033	33	dialog_turn	33	志明		係咩？佢哋點樣呃你㗎？	/hai6 me1? keoi5 dei6 dim2 joeng2 aak1 nei5 gaa3?/		sha256:0f349b7a3d412af42c0336c1a28777c27d6a2daa454b6d68595bcf4e77ea0adc		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I032	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I034	34	dialog_turn	34	美玲		佢哋話我中咗獎，但係要交手續費。	/keoi5 dei6 waa6 ngo5 zung3 zo2 zoeng2, daan6 hai6 jiu3 gaau1 sau2 zuk6 fai3./		sha256:a987b496afefb850c443e25971be0aa14fa0a275f6a3c38007929c6954e55af1		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I033	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I035	35	dialog_turn	35	志明		咁你有冇畀錢呀？	/gam2 nei5 jau5 mou5 bei2 cin2 aa3?/		sha256:d2db4930ba6be91417b8db41af88af8d98a69728a5051aaad2bb4fb7ee967e1e		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I034	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I036	36	dialog_turn	36	美玲		冇呀！我一聽就知道係假嘅。	/mou5 aa3! ngo5 jat1 teng1 zau6 zi1 dou3 hai6 gaa2 ge3./		sha256:7b122742b24654ad929742349a3c4fc0dec2b84837a42ff5682d1a5e26b81df3		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I035	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I037	37	dialog_turn	37	志明		而家呃人嘅方法真係好多。	/ji4 gaa1 aak1 jan4 ge3 fong1 faat3 zan1 hai6 hou2 do1./		sha256:a062157af1e3df0d6207eb378ee65542ff8c2cde3f8d0d8e1dbf10ac52845701		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I036	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I038	38	dialog_turn	38	美玲		係呀，所以我哋要互相提醒。	/hai6 aa3, so2 ji5 ngo5 dei6 jiu3 wu6 soeng1 tai4 sing2./		sha256:56bfecf04a7316fecf103604484d54ad1440f1eac96964d5c692de3bee06275b		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I037	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I039	39	dialog_turn	39	志明		多謝你今日幫我。	/do1 ze6 nei5 gam1 jat6 bong1 ngo5./		sha256:8495286dd90f0d6223b5550e171e5df5e796b73877a378b2e18d300b3cabecde		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I038	GLOSSIKA-YUEHK-A1-DLG-015-20260315-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I040	40	dialog_turn	40	美玲		唔使客氣，朋友就係要信得過㗎啦！	/m4 sai2 haak3 hei3, pang4 jau5 zau6 hai6 jiu3 seon3 dak1 gwo3 gaa3 laa1!/		sha256:67eba281c572f71f49b0da5e914518d009d758aebad9bc66ecf5011410eb2f79		GLOSSIKA-YUEHK-A1-DLG-015-20260315-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|trust_scam_potential_complement_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I041	41	vocabulary_entry			1	信得過	/seon3 dak1 gwo3/	trustworthy, reliable	sha256:b24d0626558c50fe6d8ef01204a52ad33848927e137cb49d52996f803e3ae557				exact_duplicate_candidate	lexical_review_candidate			external-evidence/aa62-hkcancor/hkcancor-aa62-v-gwo-candidate-inventory.json	lexical_review_candidate|trust_scam_potential_complement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I042	42	vocabulary_entry			2	尋日	/cam4 jat6/	yesterday	sha256:548488f16d8ab57fa68942d283814fe7254eb3c5aca9dd68468660532c398762				exact_duplicate_candidate	lexical_review_candidate	src/runtime-resources/lexicon/token-lexicon/places-and-times.js	src/runtime-resources/lexicon/token-lexicon/places-and-times.js	tests/fixtures/regression-snapshots.json	lexical_review_candidate|trust_scam_potential_complement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I043	43	vocabulary_entry			3	收到	/sau1 dou2/	receive, get	sha256:5604b54261becc96eaa691917f0b1dda4ad5fdae37fcfd23bbed6308c0709c33				no_project_match	lexical_review_candidate				lexical_review_candidate|trust_scam_potential_complement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I044	44	vocabulary_entry			4	奇怪	/kei4 gwaai3/	strange, weird	sha256:47e826a44f361608889abbd4d7312b70dd4540ec4113e302dd37585e5e5cbb43				exact_duplicate_candidate	lexical_review_candidate			external-evidence/aa07-hkcancor/hkcancor-aa07-ge-nominal-head-candidate-inventory.tsv|external-evidence/aa30-hkcancor/hkcancor-aa30-tung-tungmaai-candidate-inventory.json|external-evidence/aa62-hkcancor/hkcancor-aa62-v-gwo-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.json|external-evidence/ab30-hkcancor/hkcancor-ab30-zo-m-candidate-inventory.json|external-evidence/ab30-hkcancor/hkcancor-ab30-zo-r-candidate-inventory.json	lexical_review_candidate|trust_scam_potential_complement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-015-20260315-I045	45	vocabulary_entry			5	工作機會	/gung1 zok3 gei1 wui6/	job opportunity	sha256:d036c10546cce415dddda728d3d82bb758b7125441d12ab74244f74fd7e1a3de				no_project_match	lexical_review_candidate				lexical_review_candidate|trust_scam_potential_complement_review	REQUIRES_EXPERT_CONTEXT_REVIEW
